(5),90.47619047619048, 92.85714285714286, 97.61904761904762, 92.85714285714286, 92.85714285714286,93.333%
(50 25 10),30.952380952380953, 30.952380952380953, 21.428571428571427, 38.095238095238095, 21.428571428571427,28.571%
(50 25 10 5),40.476190476190474, 33.33333333333333, 21.428571428571427, 28.57142857142857, 28.57142857142857,30.476%
